Movie,Review
Star Wars,"The art of good film making has been lost in the last decade. A whole lot of structural and continuity issues here with a weak script that gives JJ Abrams the opportunity to sell games and merchandise. The main actress has only one expression like she is angry at herself, as well as the audience.
Suggestion: there are only 6 episodes of Star Wars ever and only 3 of them are good."
Star Wars,They have horses (yup horses) on the outside of a starship galloping while the star destroyer is in motion and beating the weaponry of the empire in terms of speed*!
Star Wars,"The final piece in a trainwreck of a trilogy, doomed to fail by corporate greed rushing these films out with no planned story at all, and it shows.
This film feels like it's missing JJ Abrams' 8th film.
The villain is rushed, elements of TLJ are either swept under the rug or very quickly resolved.
I'm not saying that TLJ was without flaws, because it's got pleeeenty of those. That being said, at least it had a direction. Had this film embraced that direction, I think we could've had a 6 or a 7 out of 10 rather than a 3. Everything is confused, and rushed, and the fact that the story is so awful means I can't appreciate really cool things like Adam Driver's acting, the VFX, cool new mechanics like the force co-op play between the two."
Star Wars,As the dotard has honesty and candour.
Star Wars,I was going to see this movie. In spite of my severe disappointment with episode VIII I was going to see episode IX. I have 40 years invested in this franchise so I had to finish.
Star Wars,"I'm not sure wether it's worse or better than Episode VIII. This movie is just utter chaos. Pretty much every scene is created for spectacle or heavy-handed characterization. The majority are hamfistedly lifted from the first trilogy. Famous EPIV-VI imagery is crowbared in without any sensitivity for the symbolism. ""You like Emporer Palpatine, right?"" Disney seems to shout in dispair."
Star Wars,A big thanks to Adam Driver and Daisy Ridley for getting me trough this new trilogy. Not that it felt like a trilogy or a complete story arc. 'The Last Jedi' did just too much damage for anyone to fix it. But hiring the guy who wrote the screenplay for Batman v Superman wasn't helping either.
Star Wars,"Let me say this... In no way is The Rise of Skywalker a perfect movie, it has its flaws. But that doesn't change the fact that I loved it. Yes it has tons of fan service. Yes most of the events were predictable. And still... It was everything I want Star Wars to be. Funny, exciting, a bit odd sometimes but with a group of loveable characters at it's core. Say what you will, but I loved Star Wars since I was 6 years old and this new movie just made me feel like a very happy kid again."
Star Wars,"Okay, let's review the evidence you have after you see a good movie."
Star Wars,"""The Rise of Skywalker"" was a film many had mixed feelings about. Some hoped it would fix undesirable elements of the previous film. Others felt it could continue a daring and unexpected route for the franchise. Regardless of where you stand, it's hard to argue that Rise of Skywalker succeeded in no task that made many happy."
Star Wars,"Jar Jar Abrams is like a child who has been given an expensive Lego set for Christmas. A child too young to follow the detailed instructions and instead smashes pieces together haphazardly. The child then presents this monstrosity to the adults who coo and praise over the child for being so clever but the creation isn't the Death Star, or the Tractor, or the Truck. The childs creation has all the right pieces but no finished product. And that's how I feel about the Star Wars IX, I'm like the parent, I'm disappointed. But I do have a modicum of respect for Abrams because that other kid next door, Rhian, couldn't even stick two blocks together."
Star Wars,"6.7?? Should be 1.7.
I am very sad to see this movie was not any good. People who rated this movie above 4 just don't have heart nor have common sense, in other terms: cast and crew. Bad Robot interns."
Star Wars,"It is Battlefield earth!
Decades old aircraft rise from the depths and water and are staffed and ready to go!?!?!?"
Star Wars,Reflective Engagement
Star Wars,Early on in this movie there is a scene where Poe is 'lightspeed-skipping' to escape the First Order. This pretty much sums up the final movie in the Star Wars trilogy.
Star Wars,Star wars was always about the acting the story the drama and then a little bit of dance with lightsabers. But no Disney had to buy lucasfilms and ruin it all with its lethargic irritating Easter egg hunt out of nowhere!
Star Wars,"If you were to take a step back and think about all the different plot sequences (short events), they look good on the surface: fast-paced action, good dialog, humor, characters from previous movies, lots of cool worlds and great F/X."
Star Wars,"This movie makes no sense. The story jumps from McGuffin to McGuffin, things just happen randomly to keep the movie going and the plot has more holes than Swiss cheese. Finn, one of the main characters of the first sequel movie, is now basically an extra and it's sad to see him reduced to a delivery machine for bad jokes. Don't think so? Well, John Boyega does. This is basically a bad fan fiction with Jar Jar Abrams desperately trying to fix Rian Johnson's middle finger to the Star Wars fans, unfortunately he fails miserably. After mastering every single Jedi skill without ever hearing of it and beating an experienced user of the dark side with ease, Rey Sue can now heal and revive people with the force - maybe she should do the same to Disney's Star Wars. Avoid this movie if you are a Star Wars fan and enjoy good story telling in general. Watch it if you don't care about Star Wars but are easily entertained. If coherent plot, respectful handling of your favorite characters and logic aren't your thing you can definitely find joy in the excellent CGI, cinematography and mostly good acting. We've come to a point where computer animations are so stunning that they make people believe they were watching something good - just look at the massive success of the Transformers movies. At least they didn't turn Optimus Prime into a hermit that lost all his positive vibes and just wants the Decepticons to win while drinking green milk directly from some alien tiddys."
Star Wars,I laughed out loud when I read the text crawl at the Beginn because I saw it leaked before and thought it was fake because it sounded so stupid.
Star Wars,"Having witnessed TROS a week ago and realising that it required a moment to process, I went about re-watching its predecessors. I had never really registered the prequels as anything more than schlocky fun, but putting myself into the shoes of ardent fans waiting with baited breath at the turn of the century, TPM becomes more than just a disappointment. The political discourse aims for complexity but its conflicts are resolved with laser swords, the dialogue's delivery gives a fresh meaning to the word monotone, the ethnic stereotypes are at best irritating, and the visual effects are downright ugly. While the podracing sequence has aged relatively well, it's symptomatic of another issue - whoever thought it was a good idea to devote an entire third of Vader's origin story to his dopey pre-teen self? No matter his midichlorian count, the plot itself is inconsequential; the galaxy lies in precarious balance between the light side and the dark, but here he is playing with action figures."
Star Wars,"This isn't George Lucas vision of Star Wars. Neither is it some talented and visionary directors vision of Star Wars. This isn't even a high budgeted and dedicated fan movie. This is basically just a movie made by a committee - a movie made by a corporation, trying to pander and please as many demographics as possible. Like; we need to have 50% men and 50% women in the movie - we need to have 25% Asians, 25% Africans, 25% Hispanics and 25% Caucasians (who of course mostly should be evil). There needs to be 27% action, 23% humor, 15% suspense, 18% romance, 19% nostalgia etc. We need to get the old fans back, and we need to lure new and young ones in. We need to introduce a certain amount of new cute and cool creatures, characters, weapons and vehicles that can be sold as toys and put on merchandise."
Star Wars,She obtains an instant advanced degree in medicine from Mary Sue University (alum 2019) and heals the mortally wounded.
Star Wars,Greetings from Lithuania.
Star Wars,"This movie's weakest point is the writing. It's not a trilogy. It's just three movies with no direction or story to tell. It's obvious that they were just making crap up as they went along. The force can move entire ships, heal people, bring back the dead, and summon an entire lightning storm. Entire plot points have no purpose, because they're undone later on."
Star Wars,"I used to think this was just a mediocre Star Wars movie. However, one day I was discussing the film with a friend of mine, and I realized the movie was garbage. Drenched in plotholes and nonsense, made just for the money. A lot of fanservice but weak storyline. What a shame, Disney."
Star Wars,But I couldn't. It's a disgrace to the Star Wars universe. Jar jar abrams. I don't know where to start but so many have voiced their disgust for the Disney cretins who destroyed this franchise I'm not sure what can be added. Disney needs to wholesale fire everyone at Lucas and start over. Nothing original or even entertaining about it. Jar jar abrams is way overrated. Hollywood is over.
Star Wars,"I don't think anyone would be surprised by now that The Force Awakens was basically A New Hope Remastered with pretty much nothing added to compensate. And, given that The Last Jedi was directed by someone who clearly enjoyed the Holiday Special - JarJar was left with no options. The new emperor(Snoke) is dead, he can't copy The Empire Strikes Back, and thus not The Return of the Jedi, but then JarJar thought... But what if he actually DID copy The Return of the Jedi? But how? Luckily, the expanded universe gave him an answer."
Star Wars,"With the last two episodes, which were un remarquable but not ABYSMALLY bad, people at least expected a somewhat satisfying finale."
Star Wars,"I got to say, ""Star Wars: The Rise of Skywalker"", has proved me wrong. It's an absolute best final chapter, and far more better than Rian Johnson's ""Star Wars: The Last Jedi"", because J.J. Abrams and George Lucas has delivered all the great experience in the film, and has delivered the greatest lightsaber duel of all time, that Rian Johnson couldn't deliver in the Last Jedi. There's nothing like the Star Wars series. Episode IX is the final chapter that has a conclusion to the story that is over 40 years of a making. At the beginning of 1977's Star Wars: A New Hope, these are all the story of all 8 Star Wars films to get to Episode IX that is the final chapter of the Skywalker Saga, it has to be Inevitable, Satisfying, Emotional, and Thrilling. J.J. Abrams and George Lucas wants the whole world to see what it's like to feel the ending of Star Wars, as the force will call to us, between the light and the dark side, and we will all feel the force once again. All the main characters and the original characters come together for one very last time for the final saga to end, and it's like nothing you've ever seen before. The previous story of Star Wars have all build and lead to this very last moment. It will go out with a bang, and there is a massive energy to it, that's bigger than anything that I could ever imagine. And it has all the fun. All the excitement, and all the sci-fi action/adventure you'll have to experience in the galaxy, far, far, away..."
Star Wars,"Wow, I can't even believe I'm writing this. I didn't expect much after Episode 8, but I held out some small hope Disney would course correct and deliver a somewhat watchable movie like Rogue One. If anything, I would enjoy Ian McDiarmid hamming it up. But there was truly not one good aspect about this film."
Star Wars,"Nothing, plain nothing, no original plot, just repetitions of previous plot parts, same shootings, same remarks, same rememberings, same too loud music that's supposed to cover the lack of anything else, fights and more fights with no results, everything is same, nothing new, not one moment of originality in more than 2 hours. Hopefully this tiring saga is over now, and please give J.J A. some rest, few years to recover some originality - if he has any left. The reason i gave it 3 stars and not the minimum is the sea scene, stolen from interstellar, but still nice"
Star Wars,"There are so many plotholes and inconsistencies. So, so, so many. The movie does not even follow its own rules. Besides, it feels like four or five movies mashed into one, nothing is ever explained or explored."
Star Wars,In 2015 JJ Abrams had the daunting but almost impossible task to come up with a new Star Wars movie that would not only entertain the critical old fans but also satisfy the new ones. His trick? He introduced new characters and made a remake of A New Hope. For me that worked fine.
Star Wars,"You probably read this before, but Palpatine is alive. How he survivived? Who cares."
Star Wars,"This is the lowest rating I've ever given on the site and rightfully so, I've been a Star Wars fan for over 20 years, they ruined everything that I love about the franchise, in 2 1/2 hours. Just read all the other reviews on this site, that positivity sums up my anger and distaste, In such a disrespectful and degrading way to the originals this piece of $h!t is. I won't say anything more on the subject, in fact I refuse, I've said enough already."
Star Wars,It's almost like a 7 year old wrote the storyline to this film.
Star Wars,"Every since Star Wars was released back in 1977, it was, in a way, meant for kids. Due to its giant success, it was more for everyone than just the kids. Its simple but effective storytelling and its universe created more stories and world-building which gain a much bigger fanbase. Now, we are here with the ending of a continuing saga from 40 years with The Rise of Skywalker."
Star Wars,"This movie is just a mess. If fanbase is mad at Rian Johnson than maybe this movie is perfect for them ... The characters didn't know what to do and J.J. deleted The Last Jedi so this is basically not a trilogy. The only thing I'm happy about is the screentime that Rose got, I couldn't stand her in The Last Jedi. Also, Adam Driver carried this trilogy and that is sad, not because he is a bad actor (he is one of the best actors of this generation) but because it is Star Wars."
Star Wars,"I am a life long Star Wars fan and this was the first time I came out disappointed. And I am not picky, I was mostly happy even with the last two movies, but this one is the worst Star Wars movie yet."
Star Wars,"Can have nothing but mixed feelings about this movie. The constant reliance on nostalgia - every 5 minutes we were revisiting a set from the original trilogy, talking about something that happened in the original trilogy, encountering a character from the original trilogy (or killing them off - oh but no one dies in Star Wars apparently), or seemingly doing an homage to a classic scene from the original trilogy is either a hallmark of Star Wars (i.e. what makes it Star Wars) or proof that there was nothing new here. You have to decide."
Star Wars,"For all of their faults, ""The Force Awakens"" and ""The Last Jedi"" are decently fun action adventure movies that both continued the ""Star Wars"" universe and gave us some new and interesting characters. I like Kylo Ren and Rey. I liked Luke's arc in ""The Last Jedi."" I thought these were interesting twists on what we came to expect from ""Star Wars"" movies. Unfortunately, many fans became needlessly upset with the most trivial and pointless things in ""The Last Jedi."" I don't think that that movie was perfect by any stretch of the imagination, but I think that the internet reaction to it was complete overkill. Due to the mixed fan reaction, Disney and Lucasfilm decided to go all-out in trying to appeal to all factions of this divided fanbase in the finale to their new trilogy. ""The Rise of Skywalker"" takes everything interesting that was set up in the previous two films, needlessly tosses it aside, and gives us a regurgitation of ""Return of the Jedi"" with elements from other ""Star Wars"" movies. It is completely over-the-top, nonsensical, and pretty much destroys any of the enjoyment that I had gotten out of this trilogy in the first place. This trilogy will probably go down in history as one of the better examples of how to completely crash and bury a franchise through a lack of vision and by attempting to cater to a whiny fanbase."
Star Wars,"It made tons of money yes,, but for me I wished there was only the original trilogy started in 1977 and it all ended with Empire Strikes Back.. the following 6 films afterwards were completes messes... Everyone gets excited about the trailers then gets let down as there was NOTHING new, just rehashing the original concept over and over and over again.. They had no idea how to handle Hans, Luke and Leah coming back other then to kill off and/or minimize them.. It was a slap in the face to the original movie goers in the 1970's who helped launch the series.. thanks for making our heroes ""ghosts""..."
Star Wars,"How one feels about The Last Jedi (the best Star Wars film) is going to greatly color what one thinks about this film. The film does everything it could to try to undermine that far, far superior film. In doing so this film undermines the entire series AND is just boring on its own merits. Johnson made a certain set of choices-largely around Rey's story-that should either been left alone or Disney should have insisted that Johnson make the choices Abrams does here. If Rey's parents were revealed to be ""special"" in TLJ it would have been lame but structurally correct in the trilogy. That so much of Rise is built around revealing who Rey's *real* parents were the film ends up treading water. That issue was resolved. The resolution that Johnson selected was utterly brilliant-why on earth must everyone be related? Abrams' retcon is unneeded, uninteresting and in this zeitgeist abhorrent. To insist that a hero must have special blood is disgusting especially given that the country is dealing with a resurgent far right. The script twist itself into pretzels to try to satisfy as many fan theories as possible; Rey ends up as sort of the offspring of two powerful families, including being in a way a Skywalker. All this film does is turn Rey's story into Luke's. We have seen that. Can we *please* have something different?"
Star Wars,"The Empire is in chaos. There is a pretender on the throne. A new rebellion is banished to the Outer Rim. The Empire is re-establishing control with yet another Order. At least, it's not another Death Star. It's Disney Plus spaceships with guns. The Mouse Empire muddles on. The new trilogy is simply not planned out. That is its major flaw above all else. This final chapter tries to take back a few story elements and wrap up the story with a bow. It is not to be dissected for plot holes or logic flaws. It rushes to push the franchise across the finish line. It works to some extend and it doesn't cause any more major troubles. Most fans would probably be satisfied with reaching the finish line and not having any more movies for awhile."
Star Wars,"This isn't the worst movie I have ever seen but it is a muddled bag of confusion and so the 5 star rating. JJ should never have been given this movie in my opinion considering the copy cat antics of The Force Awakens which may as well have been an updated version of A New Hope. The same can be said for this movie in parts. Even the Actors seem to be confused in this movie as the acting looks forced As can be seen in their facial expressions. To be fair I know Rian Johnston got slated for The Last Jedi but his vision was above par and the acting was a lot more solid in that movie, in fact I would rate it much higher than that of JJ's efforts. I just wish Rian had got to finish this Saga as I think his vision would have been better than that of JJ's. To finish this Movie is worth it to go and see, but you probably won't want to see it a second time which in my opinion doesn't make for a great movie. As for JJ, I think he has fallen and lost his way because what should have great turned into a confused average movie."
Star Wars,"The Rise of Skywalker is by far the worst Star Wars film. In this film they completely destroyed the character of Finn, making him very unimportant."
Batman,"It sickened me in the past to see the Batman movie franchise slowly digging it's way to an early grave. After the quality Tim Burton films, the series pretty much went down the toilet, beginning a horrifically campy age of 'Bat credit-cards' and an armored Arnold Schwarzenegger tossing cringe-worthy puns at a Batman who seemed to be trying not to be embarrassed by the fact that his costume had nipples. So what could Warner Brothers producers hope to do to resurrect the franchise? Pretend it never happened, and start the whole series over again with a talented director, compelling story and capable cast. "
Batman,"Christopher Nolan (and cast) have pulled off what I hadn't dared to dream - a Batman every bit as good as Burton/Keaton's vision - and eradicated the camp, feverish memories of Clooney, Kilmer and (cough..) O'Donnell."
Batman,"Batman Begins was a massive breath of fresh air when it came out in 2005. Coming 8 years after Warner Brothers jumped the bat, as it were, with Joel Schumacher's childish mess, ""Batman and Robin"", Christopher Nolan's Batman Begins brought a maturity and seriousness to The Caped Crusader that had been absent since Tim Burton left the world of Gotham. While Batman Begins might not boast the visual prowess or rich villains of Burton's two Batman movies, it fleshed out the character of Bruce Wayne in a way no movie has since."
Batman,"British director Christopher Nolan is better known for his lower-profile thrillers such as the excellent MEMENTO and the brilliant INSOMNIA, but his first big-budget Hollywood blockbuster is still in the same league as the other two: a tremendously inventive and exciting piece of filmmaking, which breathes a whole new life into the Batman saga and proves to be the best film of the series (shame it took till number five to get it right, but that's life). Nolan dispenses with any previous cast or story lines, instead taking Batman back to his roots, and the result is a tough, violent, realistic adventure which isn't marred by any of the comic-book campness or flights of fancy which spoiled the others. Batman is just an ordinary guy here, without any superpowers, but instead his Bond-style gadgets allow him to become the caped crusader by night."
Batman,"A young Bruce Wayne watches in horror, as his parents are killed in front of him, later in life, he vows to remove the criminal element from Gotham City."
Batman,"From PASTO, COLOMBIA-Via: L. A. CA; CALI, COLOMBIA+ORLANDO, FL"
Batman,"I had fearful reservations about this one. I loved Tim Burton's Batman - 12 years old when it came out I was the perfect age for it and I also enjoyed Batman Returns. The franchise went so wrong under Joel Schumacher that I wasn't sure I wanted it resurrected. Not least because Batman was one of the few comics I read and enjoyed as a kid and was always my favourite superhero. I grew up reading the comics, watching reruns of the Adam West TV show and then getting Burton's celluloid vision. I was spoilt for choice as a kid but as an adult now I was concerned revisiting the franchise, especially given Warner's record over the last decade of screwing up summer blockbusters with potential all over the place (dare I bring up the Matrix sequels?)"
Batman,"BATMAN BEGINS lives up to what I heard about it being a ""darker"" version, with much less reliance on flippant one-liners or gags, the result being a more realistic feel for what might have been."
Batman,"To tell the truth, I thought the Batman franchise could never be saved, and I was really let down that I may never see my favorite superhero in a good movie ever again. Then I saw the preview to Batman Begins, I didn't really know what to think. New Batman. New Alfred. New story. New style. I wasn't sure why I wanted it 'the old way', but maybe I wanted to the actors in the Batman films I grew up with, to revive themselves and make a good Batman movie. I wanted Robin and sadly, Batgirl, alongside Batman saving the world from another familiar villain."
Batman,"My only criticism of this otherwise brilliant movie is that it is a little too long. But it is an extremely good film, that along with the original Batman could very well be the best of the Batman films(thought perhaps just lacking the original film's sophistication). People may find this blasphemy, but I did prefer this over The Dark Knight, but that was still very good. Christopher Nolan's Batman Begins is stylish, dark and gritty, pretty much what Batman should be. I have seen complaints that the film ""contradicts"" the 1989 film. Perhaps so, but what I can say in the film's defence is that Batman Begins is sort of a very loose prequel to the original movies."
Batman,"I've seen all the Batman movies. Most aren't that deeply lodged in my memory. I know that the scene stealers in most of them are the villains. This movie puts it on the strong shoulders of Bruce Wayne/Batman. The movie is about him and his ghosts and his baggage. It is about a man coming to grips with immense guilt. It goes into great detail to explain to us how Batman came to be. It has verisimilitude. The bad guys are, of course, really exaggerated in their evil plans. Everything is neatly plotted. There is fragility in both the character of Wayne and the city he and his family loved. Organized crime abounds and he must face it pretty much alone. I was quite impressed with Inspector Gordon (Gary Oldmann). He was believable and fragile, yet committed to what was right amidst a culture of evil (even on the police force). Like is so often the case, I can't speak for the people who know these comics so well that they fall into depression when a movie doesn't follow their dictates; yet, I really was involved in this. This is quite an all star cast with excellent direction with a bleakness that Tim Burton also did well. I think it was one of last year's best films."
Batman,"Batman Begins is a well told story of the origin of Bruce Wayne/Batman (Christian Bale). It covers a lot of the same ground as Michael Keaton's original Batman, but goes much further in depth in many factors of his creation. It goes into great detail about subjects such as how he got his costume, what exactly it is. Same goes with the Batmobile. We also find out why he chose to be bat-like."
Batman,"I loved Batman and Batman Returns, Tim Burton's direction and Michael Keaton's Batman were really good, and seemed to be the best we were ever going to get."
Batman,"Director Christopher Nolan is rebooting the Dark Knight with a ever darker style. It is faux realism. He starts off with the death of Bruces' parents. After not able to kill their killer, Bruce is in a Chinese prison where he meets the mysterious Ra's Al Ghul. It is the anti-Obi-Wan Kenobi. His message is a dark perversion of Justice. When he returns to Gotham, he invents Batman."
Batman,"Eight years after the infamous abomination Batman & Robin that killed the Batman franchise, Christopher Nolan stepped in and started a whole new series a darker (even darker than the first two Tim Burton Batman movies) and realistic level. "
Batman,"We waited for years to get a new and better ""Batman"" movie than the one we got back in 1997 with ""Batman & Robin"" which was a complete disaster. This movie is probably the best of all the ""Batman"" movies to ever be released. Christopher Nolan reinvents this iconic character in the most humane way we have ever seen the character in before. It's also the greatest way we have ever seen. Christian Bale is a very good Batman, but I don't believe in his judgment all the time, taking a scene where he is about to kill a man, but fails when the same man is killed by another assassin. I didn't really get his full emotion in that scene, but he is still very good. Liam Neeson is the best villain for Batman to take on as he inhabits the iconic villain Ra's al Ghul who we all know from the comicbooks. This is a great movie that I can't help but love even more every single time I watch the movie."
Batman,"Batman Begins (2005) is actually great reboot of The Dark Knight trilogy and a start of the origin tale of Batman, but is not the best one in the series, that will be The Dark Knight (2008). Batman Begins is strayed from the comic books. My DC comic super hero on a 1st rank will always be Batman I always love Batman from comic books, cartoons and movies more than other superheroes. The first time I saw this movie, I didn't like it because I thought, it was boring and I didn't got the story. I grew up with Batman (1989) Michael Keaton and I did too loved much more than this one. But than I kept watching and watching it and I fall in love it, It always entertained me. In my opinion Christopher Nolan's and Burton's Batman are all great movies. "
Batman,"To start off this review I'd like to go back to the original batman series. Adam West hammed it up in what has to be the campest yet enjoyable version of batman. It was cheesy, it had the POW, WHACK, KABOOM, very very tongue-in-cheek which, brings me to my next point, is what batman eventually became. Batman, featuring Michael Keaton was a good film, keaton was a good batman, he portrayed the dark knight to a whole new army of fans, a darker batman, less camp, plus with a villain such as Jack Nicholson (turning in another great performance) as the Joker it was win win. Where from there? A sequel, Keaton yet again, Batman Returns, not as good as its predecessor but still a thoroughly enjoyable film with the villains being Penguin (Devito) and Catwoman (Pfeiffer) adding something different to the batman series. All is going well, then things start to go sour. Keaton is gone and in comes Kilmer who has to be the most wooden Batman ever, in come the clichés, the tongue in cheek one-liners and so on but Batman still has some credibility until, dare I mention it, Batman & Robin. This ruined the Batman series with Clooney just being the eye-candy for the ladies, the addition of Batgirl (oh dear Lord) and the villains just coming out with the most tongue-in-cheek one liners ever, example Mr Freeze ""You're not sending me to the cooler"", wrong, oh so wrong. Something had to be done and this was Batman Begins. This film rescues the Batman series single-handedly, it's a shame it didn't start off this way as it might not of died on it's rear. Bale is an inspired choice as Batman bringing a more serious side to Batman, the story is well paced, it's not all talk or just mind-numbing action, it actually keeps you gripped as you want to find more about Bruce Wayne's past. The only reason it misses out on a 10 is the quite pitiful bad guy scarecrow If you've not seen it I don't want to give too much away about the story but throw away all your perceptions about Batman because Batman is back and Batman has truly begun. D-man."
Batman,Batman Begins (2005) 
Batman,"This latest Batman film disappointed a lot of people....but not me. I appreciated it because they didn't overdo the violence, didn''t have a stupid romance angle to muddy up the real story, and fount it an interesting history of how Batman became Batman. "
Batman,"This is certainly, without question the best Batman film ever made, although that isn't saying much. Christopher Nolan makes this into a very dark and brooding tale that tells more about Bruce Wayne than Batman, something the other movies would never have done. Nolan is a great director and he takes a great leap of faith by showing perhaps the most important screen superhero in such a way that the city of Gotham and its components don't feel like taken from a comic book, but from real life. Batman Begins is based more on graphic novels and the original characters by Bob Kane, so the realism and details are there without all the fluff and showboating Joel Schumacher would have put out. Christian Bale is perfect as the title character and he creates a more interesting Bruce Wayne than Batman only because we see more of Wayne in this installment. All other roles are perfectly cast, especially Liam Neeson as a mysterious yet intelligent and brutal member of the League of Shadows. Katie Holmes is nice and sweet as Wayne's childhood friend, and there will never be another Alfred as long as Michael Caine resides."
Batman,"I got a chance to see 'Batman Begins' just this past Friday evening. I must say that before seeing the film, I felt in my heart this is the 'Batman' film we've been waiting for. Within ten minutes into the movie, I turned to my date and said to her, ""This is it! This is the movie!"" I just can't believe that after all these years, Warner Bros. finally got it right. For me the most intriguing part of the film, apart from the great script, and great acting, was Christopher Nolan's decision to base the film in reality. Deciding that Batman could really exist in our universe and our world was a stroke of genius. Another aspect of the film that's so refreshing is that instead of the focus being on the villain, Batman is the film's star. And rightly so. It's amazing what can happen when a studio leaves a respected director, and the creative team alone, and allow them to make the best movie possible. The only two negatives that I can think of is Katie Holmes and the fight sequences. Holmes does indeed look like a teenager playing grown-up. Her performance isn't bad per SE, it's just that you really don't buy her as an Assistant D.A. As for the fight sequences, I felt the cameras angles were too tight on the action, edited too quickly, and lit too dark so that you really couldn't tell what was going on and determine who was hitting who. Maybe we can attribute this to the fact that Nolan is not an action director. Hopefully the next film will open up the fight sequences so we can actually see Batman use the martial arts skills he developed during his exile. But apart from those relatively minor quibbles, the film is excellent, and I'm definitely going back on opening day June 15th, and seeing it a second time. A third and fourth viewing is definitely not out of the question."
Batman,"The first time I watched ""Batman Begins"" I can't really claim to have been overly impressed with this origins story, and I remember finding the characters sort of plain and the story equally so."
Batman,"Anything I say about this film will sell it short. I was originally skeptical when I saw the Urban Assault Vehicle in the trailer, but my fears were calmed when I saw it in context. Everything about this film is perfect - the acting, the directing, the mood, the plot, and all else. It is rare to see such intricate storytelling mixed with bone-shattering intensity in the action department. And fans of the comic will not be disappointed with this apt translation."
Batman,"This is the best Batman film so far. I enjoy for the fact that it was psychological and takes the most realistic approach possible. This was because the director Chris Nolan is known for making psychological thrillers, and he also only used CGI when needed, he made the film using stunts and keeping the action down to earth."
Batman,Batman redone. It gives us a new origin of Batman (Christian Bale) and how he got his powers and such. He still plays playboy Bruce Wayne while fighting evil as Batman. His first two villains are the Scarecrow (Cillain Murphy) who produces intense fear in his victim with a gas and Ra's Al Ghul--who trained Batman and knows ALL his weaknesses.
Batman,"Finally, after the previous 2 outings of the caped crusader, the Batman franchise is back on track. Having been a big comic collector over the years and a long time fan of the Dark Knight, I was especially disappointed by 'Forever' and 'Batman and Robin'. To me, these film lost the essence of what drives Bruce Wayne to do what he does and turned Batman into more of a pop star than misunderstood hero."
Batman,"This is the movie The Hulk wanted to be, and failed miserably - the story of the man that turned himself into a legend. While Hulk failed on every conceivable level, though, this ""Batman"" succeeds."
Batman,"Bruce Wayne is not a happy fella. Being trapped in a cave full of bats as a child left him full of fear, and he can only blame himself for the death of his parents at the hands of a typical street thug. However time has perverted this hurt into a bitter, hollow anger that has led him to the Far East where he fights criminals behind bars, seemingly to seek to quench his thirst for what he sees as ""justice"". Taken into a remote training facility for the League of Shadows by Ducard, Wayne learns the arts of deception, movement, combat and others but when he understands that justice is death for this group he leaves and returns to Gotham City. In his absence, the city has fallen into corruption and crime and, seeking a symbol of fear for the criminals, Wayne uses his skills and considerable assets to try and bring down this rule by way of a vigilante personae  The Batman. However, with few allies in this fight, will he be able to counter more than the smaller fish in the pond?"
Batman,"Well, it's official. Batman has gotten his balls back. This film is dark, extremely dark. So dark in fact, there are a great number of scenes filmed, I kid you not, exactly like a horror film. Now, I'm a huge fan of the ""real"" Batman movies. You know, ""Batman"" and ""Batman Returns"" which were done by Tim Burton, starred Michael Keaton, and were carried along by Danny Elfman's rousing musical score. Let's not forget, that old Batmobile from those films. This tank-like monstrous new Batmobile may very well be the coolest car I've personally seen in a movie in ages. Of course, if you're a fan of those rather putrid, embarrassing ""other"" Batman films (Forever & Robin), then you may very well not like this movie. Because it doesn't totally suck like those films did."
Batman,"I feel like I'm always one of those people who rolls their eyes when someone says ""Christopher Nolan is such a great filmmaker"". Sometimes I feel like I'm being a bit mean. Nolan is an acclaimed director because of his vision for big blockbusters that are shot and film and rely on the spectacle of real sets and performances. Nolan exceeds well at what he tries to do, and its a sort of achievement that no director has accomplished. Personally, I don't love his style - it relies more on impressive setpieces then the language of film. But it mostly works. Yet I find this movies to be exactly what Christopher Nolan should not be directing - a fantasy. Because of his vision, and the conflicting interests with this story, I find Batman Begins to be an overlong, drab and rather than unengaging affair."
